title:not_thinking_counting, start timestamp:2020-01-08T16:43:22.166387-06:00, stop timestamp:2020-01-08T16:43:35.732961-06:00, headset type:EPOCFLEX, headset serial:F00000F7, headset firmware:f12, subject name:Kat, channels:74, sampling rate:128, samples:1749      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2
1578523402.251827,56.000000,0.000000,26.546021,-65.992256,-795.858521,-66.176239,34.060516,-28.202293,38.586975,34.680801,91.516594,-33.133904,105.292816,101.906677,84.745872,111.100197,154.042511,154.869156,75.989136,65.438728,224.309616,120.781944,58.243999,87.035400,40.465405,60.542721,-8.454772,72.829849,-124.667595,76.054794,-7.913651,-75.099869,45.903076,-568.424133,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.259676,57.000000,0.000000,27.032295,-66.439087,-794.549866,-71.751091,29.411070,-28.174091,35.984283,32.082020,80.655846,-33.613590,77.495216,102.830414,83.635483,108.937813,180.042313,142.406586,75.400322,66.911751,225.623779,119.122696,61.262676,86.435547,39.399296,51.251411,-11.010420,67.115990,-124.030106,74.953094,-7.392917,-75.024773,45.344353,-570.419800,7936.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.267425,58.000000,0.000000,26.492441,-63.295723,-786.575806,-65.012672,31.432940,-28.658739,35.948299,33.075577,91.857246,-30.503052,90.238235,102.214767,80.987747,104.726311,179.862274,138.674438,75.837746,65.306374,224.372513,133.362549,64.791161,86.861931,38.334259,18.892466,-30.999409,78.843750,-121.341972,77.442245,-5.334242,-74.949745,47.350288,-563.695496,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.275274,59.000000,0.000000,26.465950,-62.206787,-783.225159,-53.665607,36.529713,-28.117260,36.425171,35.093784,106.637184,-20.728960,110.147995,106.727936,80.393936,109.236969,182.246521,153.920380,78.838829,68.830811,228.250702,155.280472,68.828934,86.775070,42.398487,12.719728,-39.686359,92.611053,-120.194992,79.416084,-3.790446,-74.874794,51.405502,-551.849792,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.283023,60.000000,0.000000,29.003586,-62.657398,-780.903442,-50.022202,37.518826,-28.089142,35.875927,35.058689,106.530540,-17.118486,111.063484,111.749413,80.826363,113.230301,190.269394,159.920303,79.272812,70.300446,226.483994,148.971344,65.170357,84.637009,50.048397,45.527519,-11.441544,95.595367,-120.074799,75.234108,-3.786655,-74.799919,54.431023,-547.195374,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.290872,61.000000,0.000000,30.513044,-62.594742,-776.019958,-50.997818,36.455666,-29.086693,35.840050,34.510811,109.500938,-21.716753,129.926788,108.560738,80.745537,111.065788,168.540665,165.401413,80.219177,69.717323,228.821609,119.078781,62.028267,82.501091,49.998348,76.764046,21.390409,96.012596,-119.954720,72.081947,-3.782869,-74.725121,55.915051,-548.186646,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.298621,62.000000,0.000000,30.482531,-62.019329,-773.192688,-50.434002,36.932030,-27.006325,35.804211,34.989120,119.647842,-18.618114,144.668655,104.862434,80.151970,111.980362,149.910583,174.979599,84.754341,69.134789,238.336380,106.652008,69.658546,82.931412,44.820145,70.533432,23.420301,98.480682,-119.834770,71.497047,-3.779086,-74.650398,56.884777,-546.612793,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.306270,63.000000,0.000000,29.939228,-61.957310,-773.445129,-49.870747,36.895096,-22.363934,35.768406,34.954132,117.476913,-10.394367,119.908600,113.475517,80.584641,116.996582,182.581192,171.214874,86.720871,69.578468,232.969833,127.058182,75.229912,84.899765,42.724041,44.821877,-2.756964,98.895027,-119.714935,71.425552,-3.775307,-74.575745,57.340714,-546.578979,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.314019,64.000000,0.000000,30.422110,-61.895351,-772.671692,-49.308056,36.858200,-20.290289,36.245457,34.919178,109.667130,-10.383973,109.532280,126.182556,80.504051,119.956512,215.219116,165.915451,87.146973,69.508896,227.095840,158.725998,77.205963,86.353325,42.168499,28.366796,-21.728567,98.283310,-119.595215,73.918228,-3.771532,-74.501167,57.283371,-552.699097,0.000000,208.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
1578523402.321668,65.000000,0.000000,30.904509,-61.833454,-770.873352,-49.771568,37.334164,-20.269999,36.722034,35.909901,109.044647,-12.424870,128.909927,123.492271,80.936371,120.349373,204.234665,165.749542,88.085464,69.439384,234.048233,164.208298,78.154396,87.292610,43.664791,31.928173,-19.142735,98.185028,-119.475624,75.895592,-3.254940,-73.913849,57.226089,-555.736145,0.000000,176.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000
